id_email,timestamp,expediteur_id,destinataire_id,sujet,corps
E00883,2026-02-14T08:30:00,S01,S10,Préparation board,"Thomas,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Claire"
E00305,2026-02-14T08:30:00,S09,S07,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Léa"
E00513,2026-02-14T10:30:00,S04,S08,Préparation board,"Marc,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Karim"
E00548,2026-02-14T11:30:00,S06,S04,Décalage réunion mardi,"Karim,

La réunion prévue mardi est décalée à jeudi 11h pour des raisons d’agenda. La salle Picasso reste réservée.

Pierre"
E00163,2026-02-15T03:30:00,S01,S03,Compte rendu réunion direction,"Bonjour Sophie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de jeudi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Claire"
E00826,2026-02-15T03:30:00,S08,S10,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00894,2026-02-15T05:30:00,S04,S02,Renouvellement licences logicielles,"Bonjour Antoine,

Les licences Bloomberg arrivent à échéance le 30 avril. Budget renouvellement à valider en comité direction.

Karim"
E00448,2026-02-15T07:30:00,S02,S03,Demande de signature ordre 2024-5045,"Bonjour,

L’ordre 2024-5045 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Antoine"
E00711,2026-02-15T09:30:00,S03,S02,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Sophie"
E00615,2026-02-15T10:30:00,S08,S02,Régularisation dossier 2026-6488,"Bonjour Antoine,

Le dossier 2026-6488 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Marc"
E00764,2026-02-15T10:30:00,S07,S03,Demande client Fondation Lacroix - allocation,"Sophie,

Le client Fondation Lacroix souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Julie"
E00793,2026-02-15T10:30:00,S09,S06,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le lundi à 11h en salle Monet. Présence recommandée.

Léa"
E00096,2026-02-16T01:30:00,S02,S01,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00484,2026-02-16T01:30:00,S07,S10,Demande client M. Renaud - allocation,"Thomas,

Le client M. Renaud souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Julie"
E00334,2026-02-16T01:30:00,S02,S01,Validation virement client 2024-9066,"Bonjour Claire,

Merci de valider le virement référence 2024-9066 d’un montant de 134 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00666,2026-02-16T04:30:00,S09,S05,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Léa"
E00281,2026-02-16T05:30:00,S04,S03,Maintenance serveurs mardi,"Bonjour à tous,

Une maintenance des serveurs est programmée mardi entre 22h et 2h. Indisponibilité partielle prévue. Pensez à sauvegarder vos travaux.

L’équipe IT,
Karim"
E00431,2026-02-16T05:30:00,S01,S03,Justificatif manquant dossier 2024-7650,"Sophie,

Il me manque le justificatif d’origine des fonds sur le dossier 2024-7650. Sans ce document, je ne peux pas débloquer la transaction.

Claire"
E00885,2026-02-16T06:30:00,S02,S09,Validation virement client 2024-1620,"Bonjour Léa,

Merci de valider le virement référence 2024-1620 d’un montant de 44 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00719,2026-02-16T09:30:00,S04,S06,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Karim"
E00752,2026-02-16T09:30:00,S08,S02,Validation virement client 2024-2945,"Bonjour Antoine,

Merci de valider le virement référence 2024-2945 d’un montant de 308 000 EUR pour le compte client. Documentation KYC à jour.

Marc"
E00558,2026-02-16T10:30:00,S06,S09,Pot de départ - Fondation Lacroix,"Bonjour à tous,

Nous organisons un pot de départ pour Fondation Lacroix vendredi à 18h en salle de pause. Une cagnotte circule.

Pierre"
E00268,2026-02-16T10:30:00,S07,S02,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00542,2026-02-16T10:30:00,S02,S03,Validation virement client 2026-4748,"Bonjour Sophie,

Merci de valider le virement référence 2026-4748 d’un montant de 218 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00076,2026-02-16T11:30:00,S02,S01,Décalage réunion mardi,"Claire,

La réunion prévue mardi est décalée à jeudi 17h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00039,2026-02-16T11:30:00,S01,S02,Café demain matin,"Antoine, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00276,2026-02-17T01:30:00,S01,S07,Demande de signature ordre 2024-7700,"Bonjour,

L’ordre 2024-7700 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Claire"
E00547,2026-02-17T01:30:00,S03,S01,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00890,2026-02-17T02:30:00,S04,S08,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Karim"
E00723,2026-02-17T02:30:00,S02,S06,Demande de signature ordre 2024-6002,"Bonjour,

L’ordre 2024-6002 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Antoine"
E00400,2026-02-17T04:30:00,S04,S03,Compte rendu réunion direction,"Bonjour Sophie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de lundi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mardi.

Cordialement,
Karim"
E00661,2026-02-17T05:30:00,S05,S09,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Élodie"
E00948,2026-02-17T07:30:00,S02,S08,Régularisation dossier 2025-591,"Bonjour Marc,

Le dossier 2025-591 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Antoine"
E00024,2026-02-17T08:09:00,S03,S02,Rappel doc KYC,"Antoine, il manque les KYC pour 4 nouveaux clients."
E00406,2026-02-17T09:30:00,S02,S05,Compte rendu réunion direction,"Bonjour Élodie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mardi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au jeudi.

Cordialement,
Antoine"
E00280,2026-02-17T10:30:00,S03,S05,Décalage réunion mardi,"Élodie,

La réunion prévue mardi est décalée à jeudi 13h pour des raisons d’agenda. La salle Picasso reste réservée.

Sophie"
E00101,2026-02-17T10:30:00,S02,S01,Décalage réunion mardi,"Claire,

La réunion prévue mardi est décalée à jeudi 10h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00811,2026-02-17T11:30:00,S03,S10,Réunion comité jeudi,"Bonjour Thomas,

Peux-tu confirmer ta présence à la réunion du comité jeudi à 10h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Sophie"
E00931,2026-02-17T11:30:00,S09,S08,RE: Demande de congés,"Bonjour,

Congés validés. Bonne pause à toi.

Léa"
E00081,2026-02-17T12:30:00,S04,S02,Café demain matin,"Antoine, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Karim"
E00350,2026-02-18T01:30:00,S01,S07,Justificatif manquant dossier 2024-3172,"Julie,

Il me manque le justificatif d’origine des fonds sur le dossier 2024-3172. Sans ce document, je ne peux pas débloquer la transaction.

Claire"
E00696,2026-02-18T02:30:00,S04,S08,Maintenance serveurs mardi,"Bonjour à tous,

Une maintenance des serveurs est programmée mardi entre 22h et 2h. Indisponibilité partielle prévue. Pensez à sauvegarder vos travaux.

L’équipe IT,
Karim"
E00872,2026-02-18T02:30:00,S08,S02,Reporting mensuel Mme Durand-Lefèvre,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Mme Durand-Lefèvre. Performance du portefeuille : +-0.06% sur le mois.

Cordialement,
Marc"
E00549,2026-02-18T02:30:00,S08,S09,Présentation client Patrimoine Aubertin jeudi,"Bonjour Léa,

Nous recevons Patrimoine Aubertin jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Marc"
E00058,2026-02-18T03:30:00,S02,S04,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Antoine"
E00582,2026-02-18T04:30:00,S01,S08,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Claire"
E00401,2026-02-18T05:30:00,S01,S03,Préparation board,"Sophie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Claire"
E00909,2026-02-18T06:30:00,S06,S01,Demande client Famille Mercier-Jolly - allocation,"Claire,

Le client Famille Mercier-Jolly souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Pierre"
E00052,2026-02-18T06:30:00,S01,S02,RE: Validation virement client 2025-2632,"Validé. Bonne journée.

Claire"
E00425,2026-02-18T06:30:00,S01,S09,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Claire"
E00374,2026-02-18T07:30:00,S05,S02,Préparation board,"Antoine,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Élodie"
E00626,2026-02-18T08:30:00,S06,S03,Pot de départ - Mme Durand-Lefèvre,"Bonjour à tous,

Nous organisons un pot de départ pour Mme Durand-Lefèvre vendredi à 18h en salle de pause. Une cagnotte circule.

Pierre"
E00185,2026-02-18T09:30:00,S04,S07,Compte rendu réunion direction,"Bonjour Julie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de jeudi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Karim"
E00193,2026-02-18T10:30:00,S06,S03,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2026-5623. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00468,2026-02-18T11:30:00,S06,S03,Pot de départ - Groupe Saint-Clair,"Bonjour à tous,

Nous organisons un pot de départ pour Groupe Saint-Clair vendredi à 18h en salle de pause. Une cagnotte circule.

Pierre"
E00192,2026-02-18T11:30:00,S10,S02,Décalage réunion mardi,"Antoine,

La réunion prévue mardi est décalée à jeudi 16h pour des raisons d’agenda. La salle Picasso reste réservée.

Thomas"
E00392,2026-02-18T12:30:00,S06,S02,Reporting mensuel M. Renaud,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client M. Renaud. Performance du portefeuille : +0.36% sur le mois.

Cordialement,
Pierre"
E00025,2026-02-18T19:25:00,S02,S03,RE: Rappel doc KYC,KYC envoyés. Désolé pour le retard.
E00864,2026-02-19T01:30:00,S04,S08,Réunion comité mercredi,"Bonjour Marc,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 15h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Karim"
E00445,2026-02-19T04:30:00,S04,S08,Réunion comité vendredi,"Bonjour Marc,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 18h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Karim"
E00158,2026-02-19T04:30:00,S03,S09,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Sophie"
E00832,2026-02-19T05:30:00,S04,S09,Compte rendu réunion direction,"Bonjour Léa,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de jeudi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mardi.

Cordialement,
Karim"
E00645,2026-02-19T06:30:00,S02,S09,Décalage réunion mardi,"Léa,

La réunion prévue mardi est décalée à jeudi 9h pour des raisons d’agenda. La salle Picasso reste réservée.

Antoine"
E00042,2026-02-19T06:30:00,S01,S04,Compte rendu réunion direction,"Bonjour Karim,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mardi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au jeudi.

Cordialement,
Claire"
E00893,2026-02-19T07:30:00,S10,S07,Préparation board,"Julie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Thomas"
E00086,2026-02-19T08:30:00,S04,S01,Réunion comité vendredi,"Bonjour Claire,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 18h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Karim"
E00372,2026-02-19T09:30:00,S07,S10,Pot de départ - M. Renaud,"Bonjour à tous,

Nous organisons un pot de départ pour M. Renaud vendredi à 18h en salle de pause. Une cagnotte circule.

Julie"
E00327,2026-02-19T11:30:00,S09,S05,Pot de départ - Société Civile Beaufort,"Bonjour à tous,

Nous organisons un pot de départ pour Société Civile Beaufort vendredi à 18h en salle de pause. Une cagnotte circule.

Léa"
E00529,2026-02-20T02:30:00,S07,S08,Validation virement client 2025-1237,"Bonjour Marc,

Merci de valider le virement référence 2025-1237 d’un montant de 256 000 EUR pour le compte client. Documentation KYC à jour.

Julie"
E00359,2026-02-20T02:30:00,S05,S04,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Élodie"
E00398,2026-02-20T02:30:00,S04,S07,Migration messagerie - planning,"Bonjour,

La migration de la messagerie vers la nouvelle plateforme est prévue le lundi. Aucune action de votre part requise. Documentation utilisateur en pièce jointe.

Karim"
E00444,2026-02-20T04:30:00,S09,S02,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le mardi à 14h en salle Monet. Présence recommandée.

Léa"
E00598,2026-02-20T04:30:00,S09,S01,Entretien annuel à programmer,"Bonjour Claire,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Léa"
E00718,2026-02-20T07:30:00,S04,S02,Préparation board,"Antoine,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Karim"
E00739,2026-02-20T08:30:00,S08,S02,Reporting mensuel Famille Vasseur,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Famille Vasseur. Performance du portefeuille : +1.75% sur le mois.

Cordialement,
Marc"
